"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","fc_direction"
"ENSG00000171763",152.754217851278,-0.331310949272735,0.110088086556868,-3.00950774634083,0.00261671405947848,0.00569554747479288,"SPATA5L1",79029,"DOWN"
"ENSG00000020256",197.244264536877,-0.270898106808133,0.0900633308378245,-3.00786240402251,0.00263092227496371,0.00572325419005597,"ZFP64",55734,"DOWN"
"ENSG00000066827",183.980770949263,-0.293033564916592,0.0975612896171112,-3.00358437313232,0.00266819554094952,0.00579999068159968,"ZFAT",57623,"DOWN"
"ENSG00000166140",143.904302915943,-0.336705086698515,0.112107352690716,-3.00341662359491,0.00266966688021819,0.0058021026730313,"ZFYVE19",84936,"DOWN"
"ENSG00000112592",181.495133169481,-0.29509081825849,0.0982928589286372,-3.00215927662387,0.00268071876122491,0.00582067417576607,"TBP",6908,"DOWN"
"ENSG00000151726",707.9448504917,0.148154800331455,0.0493661655711976,3.0011405305073,0.00268970402407868,0.0058369091064586,"ACSL1",2180,"UP"
"ENSG00000008838",494.007222933211,-0.176596728776053,0.058911945001017,-2.99763874326344,0.00272079981265003,0.00589777554609164,"MED24",9862,"DOWN"
"ENSG00000178694",288.117133088029,-0.232220252012732,0.0775742627220867,-2.99352187006496,0.00275777743074073,0.00597458405876094,"NSUN3",63899,"DOWN"
"ENSG00000162769",185.992201552787,-0.286135723308944,0.0956758023940514,-2.990680152652,0.00278356882713918,0.00602708580438005,"FLVCR1",28982,"DOWN"
"ENSG00000135597",275.926730461055,-0.235187812302224,0.078737520327779,-2.98698525586218,0.00281743310111441,0.00609130997093991,"REPS1",85021,"DOWN"
"ENSG00000213949",151.027741950424,0.312011895971421,0.104679671148996,2.98063504161491,0.00287651379813148,0.00620725127016721,"ITGA1",3672,"UP"
"ENSG00000165410",579.050806088029,-0.167209245440395,0.0561536296153537,-2.97771037394663,0.00290410267220939,0.00625888843964193,"CFL2",1073,"DOWN"
"ENSG00000168813",456.003429736475,-0.17383285070811,0.0583966456436372,-2.97676088741323,0.00291311113359633,0.00627248150242088,"ZNF507",22847,"DOWN"
"ENSG00000105887",566.703909205787,0.160957816838832,0.0541201539998867,2.97408275739883,0.00293865807394022,0.00632397038710768,"MTPN",136319,"UP"
"ENSG00000060069",242.764886790323,-0.264741109985464,0.0890386209864389,-2.9733289560469,0.00294588543843519,0.0063383487657955,"CTDP1",9150,"DOWN"
"ENSG00000103091",256.488341260506,-0.23581265307592,0.079426105808617,-2.96895649956863,0.00298812894206329,0.00642447722543606,"WDR59",79726,"DOWN"
"ENSG00000162814",67.5218236432711,0.445675085532838,0.150292139516112,2.96539184928602,0.00302297613960557,0.00649218516108409,"SPATA17",128153,"UP"
"ENSG00000130589",272.108068816909,-0.249852718072497,0.0842733441567006,-2.96478940728771,0.00302890195881458,0.00650250586942257,"HELZ2",85441,"DOWN"
"ENSG00000169169",184.66227721972,0.2729010596798,0.092174326891743,2.960705750532,0.0030693502975561,0.00658203859523943,"CPT1C",126129,"UP"
"ENSG00000108963",121.96046288553,-0.34368706750004,0.116184957805575,-2.95810295920724,0.00309538716478521,0.00663297249596831,"DPH1",1801,"DOWN"
"ENSG00000122477",70.8475036726596,-0.474696468613987,0.160540013164937,-2.95687323836388,0.00310775851922378,0.00665456960682185,"LRRC39",127495,"DOWN"
"ENSG00000143515",297.674812328537,0.212660778040514,0.0721279452142768,2.94838259163968,0.00319441453842954,0.00683004655454271,"ATP8B2",57198,"UP"
"ENSG00000136848",94.4139118558384,-0.399519877013644,0.13558946292314,-2.94654074439483,0.00321350080170724,0.00686579762749744,"DAB2IP",153090,"DOWN"
"ENSG00000155463",343.459994573627,-0.209883097575612,0.0712491358557405,-2.9457634124934,0.00322158709322548,0.00688054197063058,"OXA1L",5018,"DOWN"
"ENSG00000182050",82.8067999533238,0.409277517106152,0.139035136115877,2.94369846745103,0.00324315807008112,0.00692406494918018,"MGAT4C",25834,"UP"
"ENSG00000148143",580.015835512359,0.158154809966963,0.0538352037494376,2.93775817591505,0.00330594782062523,0.00704904576629181,"ZNF462",58499,"UP"
"ENSG00000141252",695.841586148028,0.14145205641287,0.0481744909694501,2.9362439242497,0.00332212980321506,0.007079648864781,"VPS53",55275,"UP"
"ENSG00000136448",1297.11351377016,-0.109256328247589,0.0372194381086086,-2.93546420364468,0.00333049035940515,0.00709486111425574,"NMT1",4836,"DOWN"
"ENSG00000151461",709.683265544384,0.137896518715426,0.0470012899940207,2.93388795781921,0.00334745021006471,0.00712837434681791,"UPF2",26019,"UP"
"ENSG00000145242",316.996144105347,0.215595216882665,0.0735085345117268,2.93292769764402,0.00335782078498278,0.00714652599700276,"EPHA5",2044,"UP"
"ENSG00000173674",1321.1958351799,-0.120455944156806,0.0410854314575637,-2.93184079814817,0.00336959432633388,0.00716370447330824,"EIF1AX",1964,"DOWN"
"ENSG00000064042",59.0649927124628,0.478183018145053,0.163168930339137,2.9306009247666,0.00338307080447803,0.00718840630307282,"LIMCH1",22998,"UP"
"ENSG00000134152",476.127018606521,0.181178065504429,0.0618765330793772,2.92805780298014,0.0034108662752171,0.00724084063910598,"KATNBL1",79768,"UP"
"ENSG00000144834",38.3067999477735,-0.740281748231561,0.25310062186671,-2.92485155813412,0.00344620569646562,0.0073051758510071,"TAGLN3",29114,"DOWN"
"ENSG00000213676",62.5885784422102,0.474002730872711,0.162386132557235,2.91898528161353,0.00351172804065543,0.00742644126630411,"ATF6B",1388,"UP"
"ENSG00000074964",273.711287701371,-0.231028193117847,0.0792307937590062,-2.91588891335051,0.0035467675833409,0.00749235291895704,"ARHGEF10L",55160,"DOWN"
"ENSG00000204574",397.711487852752,-0.189540983304799,0.0650346854136859,-2.91445990857229,0.00356304570348858,0.00752537031426277,"ABCF1",23,"DOWN"
"ENSG00000162585",98.4938212525728,-0.391076046060867,0.13447506571424,-2.90816772599246,0.00363553291764438,0.00766705465455122,"FAAP20",199990,"DOWN"
"ENSG00000064999",196.397169900629,0.274921890719854,0.0945719071668899,2.90701434448924,0.00364896464458736,0.00769284175116383,"ANKS1A",23294,"UP"
"ENSG00000095261",341.427675073146,0.19718274691413,0.0678388077408286,2.90663638528919,0.00365337598280495,0.00770074349316729,"PSMD5",5711,"UP"
"ENSG00000167770",277.058446470291,-0.224231426410734,0.0773782125395882,-2.89786257722111,0.00375715176560781,0.00790370211971492,"OTUB1",55611,"DOWN"
"ENSG00000102078",131.154845422097,-0.331129198880514,0.1144143898403,-2.89412196615047,0.00380220440633322,0.00798689943143274,"SLC25A14",9016,"DOWN"
"ENSG00000104388",1208.56669822823,-0.115267629522187,0.0398396861524834,-2.89328658566758,0.00381233271085984,0.00800527812860964,"RAB2A",5862,"DOWN"
"ENSG00000204560",278.493409972358,-0.222744317047303,0.07700051621618,-2.89276394487986,0.00381868176302349,0.00801716008475636,"DHX16",8449,"DOWN"
"ENSG00000091140",720.783681530263,-0.142019846291189,0.0491456048967248,-2.88977715483677,0.00385515005653563,0.00808933528942321,"DLD",1738,"DOWN"
"ENSG00000145041",519.777895057614,-0.167868883325918,0.0581379294500762,-2.88742452498363,0.00388409779269682,0.00814566029140355,"DCAF1",9730,"DOWN"
"ENSG00000128159",291.151639649767,-0.226896725990665,0.0786686450747286,-2.88420787945606,0.0039239962861036,0.00822190883985974,"TUBGCP6",85378,"DOWN"
"ENSG00000125746",81.0491174793056,0.398289142903073,0.13819834595064,2.88201092540811,0.00395146032194205,0.00827199354390587,"EML2",24139,"UP"
"ENSG00000172830",77.199610555719,-0.454335528829092,0.157850475787266,-2.87826518458771,0.0039986884664342,0.00836633142823951,"SSH3",54961,"DOWN"
"ENSG00000183723",361.605984594384,0.191298845247192,0.0665141366235376,2.87606296883806,0.00402669374037104,0.00841885725296377,"CMTM4",146223,"UP"
"ENSG00000177674",459.202714752314,-0.173634863165388,0.0604540173243713,-2.87218072264304,0.00407649768529381,0.00851378631521157,"AGTRAP",57085,"DOWN"
"ENSG00000142507",671.863410131275,-0.148152670770273,0.051602810262488,-2.87101942736578,0.00409150378609688,0.00854358974039294,"PSMB6",5694,"DOWN"
"ENSG00000181896",115.475495326489,-0.359872586511868,0.125357776290442,-2.8707639618469,0.00409481159679838,0.00854742226516167,"ZNF101",94039,"DOWN"
"ENSG00000154330",98.4050412528775,0.377461971778981,0.13159015824821,2.86846658446143,0.00412466765620805,0.00860510179489227,"PGM5",5239,"UP"
"ENSG00000111845",195.703048243643,-0.273682422458673,0.0955090508111465,-2.86551295541441,0.00416334236937397,0.00867799010923372,"PAK1IP1",55003,"DOWN"
"ENSG00000156253",175.442227329658,0.276388180617204,0.0966423344978955,2.85990794875948,0.0042376399227606,0.00882651587787058,"RWDD2B",10069,"UP"
"ENSG00000169972",79.3233736810932,-0.43075195877684,0.15087758416317,-2.85497651069886,0.00430400120448291,0.00895028729787687,"PUSL1",126789,"DOWN"
"ENSG00000010165",267.864103417141,-0.216835325328564,0.0760130451119785,-2.85260674676476,0.00433622459531564,0.00901084080036059,"EEF1AKNMT",51603,"DOWN"
"ENSG00000095066",122.317089767577,-0.338112609183938,0.118541575740418,-2.85227024419126,0.00434081795536272,0.00901715807152643,"HOOK2",29911,"DOWN"
"ENSG00000186918",103.443382016756,0.361753122600197,0.126905172940693,2.85057822480772,0.00436398144719977,0.00906041212481927,"ZNF395",55893,"UP"
"ENSG00000198682",154.77501654985,-0.312659001294017,0.109750141431588,-2.8488254977686,0.00438809411583284,0.00910558939853786,"PAPSS2",9060,"DOWN"
"ENSG00000167470",357.433139551568,0.183302574945139,0.0644033550008363,2.84616500091895,0.00442492601578331,0.00917545830384787,"MIDN",90007,"UP"
"ENSG00000124587",55.8848688410213,0.490528065794457,0.172382109496265,2.84558570044118,0.00443298289907738,0.00918724231672409,"PEX6",5190,"UP"
"ENSG00000159658",277.630708063047,0.213757464016853,0.0751248059072331,2.8453646094049,0.00443606132615896,0.00919034118428007,"EFCAB14",9813,"UP"
"ENSG00000010017",182.997882093707,0.261779857777972,0.0921686872282737,2.84022552181549,0.00450816502744002,0.00931976423941927,"RANBP9",10048,"UP"
"ENSG00000176204",77.5341211543888,-0.475020306724225,0.167270436812617,-2.83983419769724,0.00451369874616751,0.00932622218241764,"LRRTM4",80059,"DOWN"
"ENSG00000144619",46.4829570005291,0.540053164334915,0.190254782880185,2.83857864784938,0.00453149506158745,0.00935799673871047,"CNTN4",152330,"UP"
"ENSG00000126709",69.2529426108228,0.434315842732673,0.153064748274401,2.8374648482358,0.0045473353693402,0.00938736906793024,"IFI6",2537,"UP"
"ENSG00000178927",312.187932377857,-0.366843456597033,0.129288472044958,-2.83740267631494,0.00454822104624294,0.00938752823944542,"CYBC1",79415,"DOWN"
"ENSG00000068137",102.515755899328,0.360814381917034,0.127242833986936,2.83563616599484,0.0045734514473131,0.00943289595013414,"PLEKHH3",79990,"UP"
"ENSG00000118363",148.786191865396,-0.296992194209102,0.104930500052275,-2.8303705220231,0.0046494125588961,0.0095776578794861,"SPCS2",9789,"DOWN"
"ENSG00000123342",66.6952755112986,-0.44866692194691,0.158947317269578,-2.82273982130798,0.00476151952749563,0.00978082832877287,"MMP19",4327,"DOWN"
"ENSG00000174943",54.8936450390231,0.4667230821943,0.165341047132228,2.8227901678949,0.00476077190837636,0.00978082832877287,"KCTD13",253980,"UP"
"ENSG00000067533",547.996478839235,-0.165823399684036,0.0587504756531096,-2.82250310045377,0.00476503612647861,0.00978485076201351,"RRP15",51018,"DOWN"
"ENSG00000168246",222.504417017072,0.240098227048901,0.08506596684694,2.82249454098267,0.00476516332544568,0.00978485076201351,"UBTD2",92181,"UP"
"ENSG00000144199",89.2073210612908,0.386346929543147,0.137067550091452,2.81866079378653,0.00482244505415572,0.00989372452354619,"FAHD2B",151313,"UP"
"ENSG00000100568",116.552745557288,0.326382381521844,0.115835489563947,2.81763717450053,0.00483784443105433,0.00992356428348776,"VTI1B",10490,"UP"
"ENSG00000140836",338.347403071631,-0.200195968501538,0.0710718583563276,-2.81681066362202,0.00485031095065618,0.00994035483444277,"ZFHX3",463,"DOWN"
"ENSG00000027847",179.110701836661,0.269544094245462,0.095916835512626,2.81018543621552,0.00495129631843662,0.0101276515604385,"B4GALT7",11285,"UP"
"ENSG00000155729",182.785993241803,0.262745312885692,0.0936507917111736,2.80558560247968,0.0050225238632565,0.0102534731936712,"KCTD18",130535,"UP"
"ENSG00000165626",194.039176916213,0.259849902004808,0.0926812627229375,2.80369401937915,0.00505208252472581,0.0103083792815583,"BEND7",222389,"UP"
"ENSG00000112146",338.219731030121,-0.198525284397603,0.0708246994957386,-2.80305155985234,0.00506215758497656,0.0103216806395465,"FBXO9",26268,"DOWN"
"ENSG00000135315",134.100027988277,0.305831000814706,0.109112627248179,2.8028928321842,0.00506464955119165,0.0103249484265733,"CEP162",22832,"UP"
"ENSG00000170325",168.45112757751,-0.286728951740956,0.102344423929293,-2.80160795021963,0.00508486258487098,0.0103643354301882,"PRDM10",56980,"DOWN"
"ENSG00000125971",202.642915348342,0.242326368600826,0.0864993167190724,2.80148303815902,0.00508683151447793,0.0103665286787939,"DYNLRB1",83658,"UP"
"ENSG00000145088",78.5892626693842,0.44505416582469,0.159083491187984,2.79761377187017,0.00514816325232045,0.0104786422439412,"EAF2",55840,"UP"
"ENSG00000175697",83.6631339030542,-0.428504390117801,0.153185871260973,-2.79728402228287,0.00515342089124557,0.010487505091562,"GPR156",165829,"DOWN"
"ENSG00000079134",309.545278187042,-0.209045858336335,0.0747375578464559,-2.79706568370629,0.00515690482499577,0.0104927558742027,"THOC1",9984,"DOWN"
"ENSG00000137266",159.227254122336,0.271876726359888,0.0972114570521216,2.7967560059728,0.00516184986831375,0.0105009772158967,"SLC22A23",63027,"UP"
"ENSG00000121691",292.805093774505,0.214051339255052,0.076546479085158,2.7963577399415,0.00516821581989462,0.010512085786436,"CAT",847,"UP"
"ENSG00000159882",58.1572156265047,-0.470470297279926,0.168356212527125,-2.7944932367977,0.00519811280640327,0.0105691925888515,"ZNF230",7773,"DOWN"
"ENSG00000100228",149.914855585021,-0.298837717720447,0.107035682883548,-2.79194479513505,0.00523922939235028,0.0106434738836722,"RAB36",9609,"DOWN"
"ENSG00000116205",165.288851731674,0.27867549026486,0.0998808388118197,2.79007959464475,0.00526950852922503,0.0106937587876774,"TCEANC2",127428,"UP"
"ENSG00000141367",3403.13951076731,0.0654777994996255,0.0234757387651432,2.78916885873883,0.00528435051704935,0.010720130963296,"CLTC",1213,"UP"
"ENSG00000135549",144.768651479068,0.300218256360861,0.107656817154677,2.78865996873676,0.00529266017796925,0.0107294892031121,"PKIB",5570,"UP"
"ENSG00000117748",471.503833650776,-0.186018618528772,0.0667144955320012,-2.78827887470937,0.00529889078625462,0.0107402447675308,"RPA2",6118,"DOWN"
"ENSG00000131467",1055.9111743561,-0.114894672890208,0.0412268741711419,-2.78688780559143,0.00532169001330736,0.0107845734080116,"PSME3",10197,"DOWN"
"ENSG00000084693",347.616765112632,0.187620745958063,0.0673867654666232,2.78423730028995,0.00536537641319849,0.0108693107934452,"AGBL5",60509,"UP"
"ENSG00000163686",250.692817964226,0.243232423682952,0.0874265513551958,2.7821344878943,0.0054002656713858,0.0109342665582123,"ABHD6",57406,"UP"
"ENSG00000160741",151.974394514946,-0.28787137166683,0.103522871996533,-2.78075140415801,0.0054233249361321,0.0109694777889362,"CRTC2",200186,"DOWN"
"ENSG00000185829",118.616776552658,-0.336257354334373,0.120983850073514,-2.77935736158216,0.00544665682718409,0.0110128327696982,"ARL17A",51326,"DOWN"
"ENSG00000099992",58.8017146898018,-0.477686033065755,0.172451572229641,-2.76997203846686,0.00560611051337252,0.0113096338940495,"TBC1D10A",83874,"DOWN"
"ENSG00000176102",323.412171707049,-0.215567580366223,0.077877309222462,-2.76804094181579,0.00563943706900549,0.0113709385847783,"CSTF3",1479,"DOWN"
"ENSG00000134504",143.226958596904,-0.299945802437273,0.108501212343127,-2.76444655280641,0.0057019447405281,0.0114889931338999,"KCTD1",284252,"DOWN"
"ENSG00000068079",88.4964195753918,0.366472803449999,0.132579118127416,2.76418193623674,0.00570657111688244,0.0114963197409344,"IFI35",3430,"UP"
"ENSG00000155816",216.666339021727,0.255918649682754,0.0927458702611309,2.75935358590309,0.00579158330573015,0.0116473726276679,"FMN2",56776,"UP"
"ENSG00000196976",73.6833179206591,0.408150822322941,0.148304995780314,2.75210433859922,0.00592136515411276,0.0118877830605653,"LAGE3",8270,"UP"
"ENSG00000277258",74.3330377611964,-0.41081197448557,0.149371716566993,-2.75026614092181,0.00595468790281236,0.0119505491014091,"PCGF2",7703,"DOWN"
"ENSG00000092094",74.0546065300908,-0.4205553941337,0.152925273739206,-2.75007122008427,0.00595823130837105,0.0119555937591061,"OSGEP",55644,"DOWN"
"ENSG00000018699",326.848723480765,-0.200854804346844,0.0730613490542982,-2.74912531655516,0.00597545359293682,0.0119860083299925,"TTC27",55622,"DOWN"
"ENSG00000164237",97.2351194329724,0.339625031665747,0.123765617320169,2.74409839355605,0.00606773480265448,0.0121543135022116,"CMBL",134147,"UP"
"ENSG00000142453",268.545542479971,-0.218658198566595,0.0797226725442576,-2.74273543006487,0.0060929754988978,0.0122006632532258,"CARM1",10498,"DOWN"
"ENSG00000074054",1042.42540726394,0.10936721722633,0.0399564313457447,2.73716179205222,0.00619718060578507,0.0123879591654898,"CLASP1",23332,"UP"
"ENSG00000052841",835.219948012384,0.125411252177984,0.0458341695288585,2.73619558218507,0.00621540725646198,0.0124183845489272,"TTC17",55761,"UP"
"ENSG00000138777",748.282431147117,0.132288161428741,0.0483599448628838,2.73549032786991,0.00622874167980657,0.0124419621432431,"PPA2",27068,"UP"
"ENSG00000105186",502.172810770777,-0.157681472291781,0.0576437597946972,-2.73544739020105,0.00622955434441621,0.0124419621432431,"ANKRD27",84079,"DOWN"
"ENSG00000118046",305.370917930489,-0.200699919387904,0.073501093249165,-2.730570533251,0.00632248023403744,0.0126167060015769,"STK11",6794,"DOWN"
"ENSG00000169857",177.068911780943,0.260251435785174,0.0954037089421733,2.72789641692987,0.0063739619721749,0.0127095371496209,"AVEN",57099,"UP"
"ENSG00000185127",126.000819715596,0.305020394431915,0.112012882324824,2.72308316776809,0.00646757739886602,0.0128796867239853,"C6orf120",387263,"UP"
"ENSG00000149483",271.530762397136,-0.215456750371542,0.0792324965310493,-2.71929776044744,0.0065420687089157,0.013014636345187,"TMEM138",51524,"DOWN"
"ENSG00000100129",966.199848661955,-0.122019673324248,0.0448939679378714,-2.71795252077318,0.00656872633520324,0.0130654296302398,"EIF3L",51386,"DOWN"
"ENSG00000145700",50.5141806196112,0.488971076387298,0.179940588772708,2.71740289237879,0.00657964599780578,0.0130804263757748,"ANKRD31",256006,"UP"
"ENSG00000078668",618.455908017379,-0.145758694041265,0.0537775649427435,-2.71039966566826,0.00672021772317248,0.0133347680338459,"VDAC3",7419,"DOWN"
"ENSG00000172216",407.259831212215,-0.167002542892476,0.0616198590078886,-2.71020650779315,0.00672413283975136,0.0133402567104432,"CEBPB",1051,"DOWN"
"ENSG00000160584",290.775687898492,-0.201647966226255,0.0744919531152625,-2.70697649602826,0.00678990643687869,0.0134546533081006,"SIK3",23387,"DOWN"
"ENSG00000078043",534.97862659529,-0.152480412311577,0.056337476786213,-2.70655380769365,0.00679855639959479,0.0134694948462962,"PIAS2",9063,"DOWN"
"ENSG00000099991",684.079414079991,0.132692513289196,0.0490450456442825,2.7055232908049,0.00681968658067044,0.0135067487549614,"CABIN1",23523,"UP"
"ENSG00000154511",107.586985787536,0.344771430336276,0.127533886655305,2.70337115395937,0.00686400538153413,0.0135736846328754,"DIPK1A",388650,"UP"
"ENSG00000197008",78.9418558933149,-0.411126547842871,0.152162321671426,-2.70189455133738,0.00689456245677632,0.0136294687762937,"ZNF138",7697,"DOWN"
"ENSG00000147408",151.593740281859,-0.29055815403627,0.107544362004001,-2.70175161786223,0.00689752682513055,0.0136330075655032,"CSGALNACT1",55790,"DOWN"
"ENSG00000185504",194.120607575104,-0.256026838946268,0.094950460445416,-2.69642545960533,0.00700880822044221,0.013829412549173,"FAAP100",80233,"DOWN"
"ENSG00000135972",131.662556563111,-0.318628488441409,0.118196784466312,-2.69574582658993,0.00702312343375508,0.0138553038344769,"MRPS9",64965,"DOWN"
"ENSG00000188690",482.326579183853,0.15594189857632,0.0579839640720035,2.68939699229039,0.00715812349697025,0.0140976783375445,"UROS",7390,"UP"
"ENSG00000123609",78.265104998398,-0.392149132350757,0.146383382272009,-2.67891837354918,0.00738603968162643,0.0145145431116592,"NMI",9111,"DOWN"
"ENSG00000204713",285.702045655642,-0.20599093790797,0.0769232871658945,-2.67787487375216,0.00740908909278102,0.0145514190724111,"TRIM27",5987,"DOWN"
"ENSG00000163577",176.233064526552,0.260885814957355,0.0974589205516928,2.67687979181936,0.00743112909949871,0.0145883342653331,"EIF5A2",56648,"UP"
"ENSG00000065357",109.811646575628,0.321763100464039,0.120222884419544,2.67638812708217,0.00744204064106933,0.0146048160653845,"DGKA",1606,"UP"
"ENSG00000189052",39.0025971880515,-0.604988654118542,0.226269600644472,-2.67375136737495,0.00750080393535035,0.014712676751042,"CGB5",93659,"DOWN"
"ENSG00000214595",180.933886571029,0.264546097786017,0.0991082010539005,2.66926545909296,0.00760173436473446,0.0148980648167737,"EML6",400954,"UP"
"ENSG00000073060",163.166087261959,0.271555998073837,0.101825232693713,2.66688315744556,0.00765582830745626,0.0149964701673059,"SCARB1",949,"UP"
"ENSG00000112739",179.85776565723,-0.271458138647914,0.101840781526261,-2.66551507735548,0.00768704846304724,0.0150500223703168,"PRPF4B",8899,"DOWN"
"ENSG00000188706",329.59860162977,0.189631649509691,0.071247100262612,2.66160515741303,0.0077769044692217,0.0152202957668861,"ZDHHC9",51114,"UP"
"ENSG00000057252",867.016003360665,-0.12115987730838,0.045535908831137,-2.66075456531862,0.00779657658896869,0.015251601381285,"SOAT1",6646,"DOWN"
"ENSG00000182318",99.6080904632251,0.321594373589817,0.121041641284395,2.65689039059056,0.00788650800651703,0.0154098370159625,"ZSCAN22",342945,"UP"
"ENSG00000180233",71.3170498573575,0.402039844627797,0.151459097419544,2.65444500513653,0.00794389873319166,0.0155122577550807,"ZNRF2",223082,"UP"
"ENSG00000006025",105.22619338083,-0.342548314016135,0.129088409672368,-2.65359465567465,0.00796394304866419,0.0155475666377991,"OSBPL7",114881,"DOWN"
"ENSG00000104412",332.079483774138,0.192852613078614,0.0726883694316493,2.65314264973241,0.0079746160938493,0.0155657856169453,"EMC2",9694,"UP"
"ENSG00000144791",379.315820532665,-0.18183094686161,0.0685524168396349,-2.65243670820488,0.00799131084961606,0.0155957503721705,"LIMD1",8994,"DOWN"
"ENSG00000101460",61.833589390368,0.430488827344466,0.162611845443788,2.64733990423396,0.00811277632844998,0.0158115382194568,"MAP1LC3A",84557,"UP"
"ENSG00000013016",226.158744225318,0.218437319426422,0.0828409577839773,2.63682754605562,0.00836853640223555,0.0162799443079683,"EHD3",30845,"UP"
"ENSG00000170677",606.303980298026,0.136907956420398,0.051933502510931,2.63621650381817,0.00838362215286153,0.0163038280058161,"SOCS6",9306,"UP"
"ENSG00000185043",277.432184492513,0.207121469466857,0.0785788098758322,2.63584380819898,0.00839283540817676,0.0163162791508594,"CIB1",10519,"UP"
"ENSG00000101843",384.441226154837,0.178219040526858,0.0676283855558143,2.63526977706384,0.00840704351298111,0.0163411644375876,"PSMD10",5716,"UP"
"ENSG00000076984",117.917278955078,-0.328323330408912,0.124703338884763,-2.6328351216988,0.00846754418378088,0.0164477476951139,"MAP2K7",5609,"DOWN"
"ENSG00000131748",268.49081528259,0.196829325789404,0.0749461424454913,2.6262769419061,0.00863245505561448,0.0167423007689492,"STARD3",10948,"UP"
"ENSG00000176476",54.4959520367682,-0.487033232927181,0.185513106143822,-2.62533059281322,0.00865648732958891,0.0167782791323784,"SGF29",112869,"DOWN"
"ENSG00000172733",71.2433544004113,0.376375051680836,0.143432782041493,2.62405181245077,0.0086890565979308,0.0168357722132805,"PURG",29942,"UP"
"ENSG00000183150",53.9390248416947,-0.536923496041055,0.205129495731209,-2.61748557479326,0.00885802322283704,0.0171402749361897,"GPR19",2842,"DOWN"
"ENSG00000205937",356.627835544338,-0.183661282790809,0.0703880749799185,-2.60926702205178,0.00907364085610893,0.0175078893700224,"RNPS1",10921,"DOWN"
"ENSG00000233532",85.5105336827512,-0.374207576004817,0.143771761641092,-2.60278911333769,0.00924688132735214,0.0178184717361923,"LINC00460",728192,"DOWN"
"ENSG00000124380",100.711423170056,-0.332701623765766,0.127828971236082,-2.60270907720373,0.00924904009047563,0.0178196739877899,"SNRNP27",11017,"DOWN"
"ENSG00000004866",137.425169445407,0.286392497496928,0.110055525659278,2.6022545963169,0.00926130704105458,0.0178330897239382,"ST7",7982,"UP"
"ENSG00000139116",484.151772365643,-0.161625213027256,0.0621134614357034,-2.60209637800594,0.009265580937017,0.0178367426096447,"KIF21A",55605,"DOWN"
"ENSG00000274349",58.0128146977307,0.426281221069972,0.163837805913437,2.60184893647316,0.00927226851738971,0.0178466574083048,"ZNF658",26149,"UP"
"ENSG00000197958",1414.79262849785,-0.0981749120791536,0.0377931721667418,-2.59768911818278,0.00938534223495412,0.0180523232849267,"RPL12",6136,"DOWN"
"ENSG00000091542",1194.27760780671,0.100502259840913,0.0387751276720441,2.59192595549783,0.0095440310561177,0.0183241608337236,"ALKBH5",54890,"UP"
"ENSG00000101247",100.065731391665,-0.340144336565571,0.131319543506656,-2.59020346463763,0.00959192206996983,0.0184100207029839,"NDUFAF5",79133,"DOWN"
"ENSG00000111203",98.0599599056672,-0.341616592302669,0.131921535190193,-2.589543790634,0.0096103198834764,0.0184392354730063,"ITFG2",55846,"DOWN"
"ENSG00000178980",176.04307026617,-0.263113162088633,0.101670804651546,-2.58789298452387,0.00965649757660785,0.0185155965094,"SELENOW",6415,"DOWN"
"ENSG00000205670",115.335351823167,0.301573563547992,0.116738167338746,2.58333303000121,0.0097850818085096,0.0187404816556906,"SMIM11A",54065,"UP"
"ENSG00000110002",109.887645629311,0.312086005449112,0.120845539436339,2.58251985886097,0.00980817172223555,0.0187754119860107,"VWA5A",4013,"UP"
"ENSG00000012817",59.3024467295871,-0.437217283836489,0.169404458694912,-2.58090777069742,0.00985409039111173,0.0188602026773503,"KDM5D",8284,"DOWN"
"ENSG00000165792",95.0500932253733,-0.371052492003198,0.144190627049468,-2.57334682285485,0.0100720220170132,0.0192202787011051,"METTL17",64745,"DOWN"
"ENSG00000162437",199.095605840767,-0.243983826572122,0.0950947551670268,-2.56569172656876,0.0102970297029423,0.0196079922677601,"RAVER2",55225,"DOWN"
"ENSG00000198715",158.855009011377,0.267953971002051,0.104455277042906,2.56525068515195,0.0103101285763258,0.0196294838916272,"GLMP",112770,"UP"
"ENSG00000137767",280.891177882605,0.200590058603714,0.0783287637132329,2.56087354242036,0.0104409352997338,0.0198622413288399,"SQOR",58472,"UP"
"ENSG00000169925",65.0838619720965,0.395765505947201,0.154664814829151,2.55885933969132,0.0105016223427629,0.0199676997149247,"BRD3",8019,"UP"
"ENSG00000187097",162.965262127771,0.253701950336314,0.0992967360381367,2.55498781187405,0.0106191516249519,0.0201583306680333,"ENTPD5",957,"UP"
"ENSG00000142546",202.041047023299,0.220711442510331,0.0864593355184727,2.55277745528328,0.010686775469663,0.0202734416998019,"NOSIP",51070,"UP"
"ENSG00000156239",96.6427921169783,0.318477448304936,0.124811386109338,2.55166982943321,0.0107208060757508,0.0203313555275183,"N6AMT1",29104,"UP"
"ENSG00000206530",66.5509384931478,0.411418340748229,0.161403552208539,2.54900425126123,0.0108030983335525,0.020464018869725,"CFAP44",55779,"UP"
